id,city,location,picture_url,listing_url,room_type,accommodates,price,beds,review_scores_rating,number_of_reviews,latitude,longitude
47217664,Broward,Hollywood,https://a0.muscache.com/pictures/60d448d0-ef6b-4831-9a70-4356f1e3b935.jpg,https://www.airbnb.com/rooms/47217664,Entire home/apt,6,89.0,5.0,4.58,50,26.004491806030277,-80.1419448852539
47332745,Broward,Pompano Beach,https://a0.muscache.com/pictures/7ad8fd70-010d-4cba-90f1-8f91395cd584.jpg,https://www.airbnb.com/rooms/47332745,Entire home/apt,6,222.0,4.0,4.83,59,26.22676,-80.15801
47337486,Broward,Hollywood,https://a0.muscache.com/pictures/prohost-api/Hosting-47337486/original/8a3beef3-6934-4ce6-9abb-93f783d25a17.jpeg,https://www.airbnb.com/rooms/47337486,Entire home/apt,6,366.0,4.0,4.77,108,25.9873,-80.12123
47354493,Broward,Pompano Beach,https://a0.muscache.com/pictures/7f9ad46f-033f-4714-b605-b6f953397396.jpg,https://www.airbnb.com/rooms/47354493,Entire home/apt,6,234.0,4.0,4.65,845,26.22613,-80.15859
47473394,Broward,Hollywood,https://a0.muscache.com/pictures/ca231b04-bc55-4669-bab0-d7aeea94bfe9.jpg,https://www.airbnb.com/rooms/47473394,Entire home/apt,6,289.0,4.0,4.96,72,26.00658,-80.13276
47545455,Broward,Hollywood,https://a0.muscache.com/pictures/700740c4-168c-49e2-9ac7-7e2a16006c27.jpg,https://www.airbnb.com/rooms/47545455,Entire home/apt,6,223.0,4.0,4.9,50,26.02292,-80.1699
47560419,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-47560419/original/60a5950d-cd44-454f-8c45-cc03de942394.jpeg,https://www.airbnb.com/rooms/47560419,Entire home/apt,6,202.0,4.0,4.51,92,25.98711,-80.11962
47720590,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/e7a4acb8-7cc7-404e-b37f-97bb0aac78fe.jpg,https://www.airbnb.com/rooms/47720590,Entire home/apt,6,150.0,4.0,4.86,57,26.19361,-80.14455
47980919,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-47980919/original/e3d27fe2-679d-4df9-898b-1730e0c80719.jpeg,https://www.airbnb.com/rooms/47980919,Entire home/apt,6,254.0,4.0,4.88,69,25.988115310668945,-80.11792755126953
48024859,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/9a44fb31-b76c-47bd-bfa3-3c664d9af1e8.jpg,https://www.airbnb.com/rooms/48024859,Entire home/apt,6,154.0,4.0,4.38,58,26.10811,-80.19345
48141581,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/57c58846-87b4-4b26-9dd9-1c102dc4eda9.jpg,https://www.airbnb.com/rooms/48141581,Entire home/apt,6,172.0,4.0,4.87,103,26.19307,-80.14965
48227596,Broward,Pompano Beach,https://a0.muscache.com/pictures/miso/Hosting-48227596/original/e43c6b50-0e6b-4939-9f49-defb23ae73e6.jpeg,https://www.airbnb.com/rooms/48227596,Entire home/apt,6,508.0,5.0,4.96,101,26.23084,-80.09504
48247434,Broward,Lauderdale-by-the-Sea,https://a0.muscache.com/pictures/61d03aa6-7a68-4298-b425-f33ac3f65f44.jpg,https://www.airbnb.com/rooms/48247434,Entire home/apt,6,150.0,4.0,4.93,82,26.19083,-80.09935
48284545,Broward,Hollywood,https://a0.muscache.com/pictures/120e3f67-b155-41ee-a600-0a1e9d3053e2.jpg,https://www.airbnb.com/rooms/48284545,Entire home/apt,6,505.0,4.0,4.8,55,26.00939,-80.13996
48293606,Broward,Hallandale Beach,https://a0.muscache.com/pictures/4d5bf981-8f0a-4653-b4a0-09770802c9d8.jpg,https://www.airbnb.com/rooms/48293606,Entire home/apt,6,325.0,4.0,4.72,54,25.98594,-80.1227
48361167,Broward,Hollywood,https://a0.muscache.com/pictures/be696aea-88f2-4698-a8ad-de1299fccb37.jpg,https://www.airbnb.com/rooms/48361167,Entire home/apt,6,546.0,5.0,4.82,51,25.99886,-80.13808
48383178,Broward,Pompano Beach,https://a0.muscache.com/pictures/206c0c2e-80f0-4f2e-a96c-489d3ca83f94.jpg,https://www.airbnb.com/rooms/48383178,Entire home/apt,6,279.0,4.0,4.98,51,26.22709,-80.12093
48427636,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-48427636/original/fd97bf69-e6ba-4f27-ba76-3c44254a77f6.jpeg,https://www.airbnb.com/rooms/48427636,Entire home/apt,6,298.0,4.0,4.96,50,26.02292,-80.16598
48551010,Broward,Hollywood,https://a0.muscache.com/pictures/42fcc905-6b9c-4344-8068-b82f40d132f1.jpg,https://www.airbnb.com/rooms/48551010,Entire home/apt,6,258.0,4.0,5.0,52,26.01528,-80.13303
48657749,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/dff57ded-61fe-4268-b5ac-5e0b1d522d1a.jpg,https://www.airbnb.com/rooms/48657749,Entire home/apt,6,462.0,4.0,4.96,107,26.10688,-80.16348
48663142,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-48663142/original/2e96dabb-e759-4d5a-8a37-74698a3b345b.jpeg,https://www.airbnb.com/rooms/48663142,Entire home/apt,6,250.0,4.0,4.74,58,26.14171,-80.15066
48810512,Broward,Hallandale Beach,https://a0.muscache.com/pictures/52c77c0f-1a66-4c32-b450-802e9b1c0b6b.jpg,https://www.airbnb.com/rooms/48810512,Entire home/apt,6,340.0,4.0,4.7,66,25.99275,-80.13907
49404162,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/58ccf913-370a-4e0d-a9c9-c927dcf602ce.jpg,https://www.airbnb.com/rooms/49404162,Entire home/apt,6,696.0,4.0,4.92,75,26.1987,-80.12793
49479190,Broward,Pompano Beach,https://a0.muscache.com/pictures/3ce7e605-a24c-4546-b35e-5e50bb31f56d.jpg,https://www.airbnb.com/rooms/49479190,Entire home/apt,5,188.0,6.0,4.84,70,26.22796,-80.08992
49502933,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-49502933/original/6eaa5a69-06fa-4b95-bc25-1ae29ec1edab.jpeg,https://www.airbnb.com/rooms/49502933,Entire home/apt,5,104.0,5.0,4.65,57,26.03322,-80.15322
49656062,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/95a89098-f074-4ae8-8d46-8fe24c0b69e2.jpg,https://www.airbnb.com/rooms/49656062,Entire home/apt,6,471.0,4.0,4.91,64,26.149,-80.13772
49683811,Broward,Hollywood,https://a0.muscache.com/pictures/a822c478-7d0b-4f38-b562-0476952329eb.jpg,https://www.airbnb.com/rooms/49683811,Entire home/apt,6,210.0,4.0,4.81,63,25.98988,-80.11862
49938914,Broward,Hollywood Beach,https://a0.muscache.com/pictures/miso/Hosting-49938914/original/9f85faf9-4ad7-43b8-b75b-d4ee8eda8e93.png,https://www.airbnb.com/rooms/49938914,Entire home/apt,6,249.0,4.0,4.76,58,26.0188,-80.13205
50047123,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-50047123/original/e1fde8cc-ccf6-44ab-adec-e232fa697f40.jpeg,https://www.airbnb.com/rooms/50047123,Entire home/apt,6,394.0,5.0,4.99,79,26.13316,-80.12816
50082976,Broward,Hollywood,https://a0.muscache.com/pictures/prohost-api/Hosting-50082976/original/d030aa1e-fa1a-4561-a914-6720ce315457.jpeg,https://www.airbnb.com/rooms/50082976,Entire home/apt,6,685.0,4.0,4.47,85,25.98578,-80.11942
50226454,Broward,Dania Beach,https://a0.muscache.com/pictures/9ad05421-c33b-49aa-944f-19207a9647bd.jpg,https://www.airbnb.com/rooms/50226454,Entire home/apt,6,218.0,4.0,4.75,60,26.04519,-80.13773
50291040,Broward,Hollywood,https://a0.muscache.com/pictures/prohost-api/Hosting-50291040/original/3a5679c6-b89a-4604-8bd3-565e9829a208.jpeg,https://www.airbnb.com/rooms/50291040,Entire home/apt,6,184.0,4.0,4.96,84,26.01926,-80.15892
50350001,Broward,Margate,https://a0.muscache.com/pictures/f7dc6b06-9aac-41d5-9254-0649012f30a0.jpg,https://www.airbnb.com/rooms/50350001,Entire home/apt,6,112.0,4.0,4.51,100,26.23611,-80.19463
50416726,Broward,Dania Beach,https://a0.muscache.com/pictures/miso/Hosting-50416726/original/44540766-d8c4-4320-a820-112c00860efc.jpeg,https://www.airbnb.com/rooms/50416726,Entire home/apt,6,386.0,6.0,4.85,87,26.05646,-80.13494
50444769,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-50444769/original/1557f756-eed3-436a-8d9e-fc041df27c2c.jpeg,https://www.airbnb.com/rooms/50444769,Entire home/apt,6,252.0,5.0,4.79,91,25.98809,-80.11748
50633175,Broward,Hollywood,https://a0.muscache.com/pictures/20179d52-c9be-40a2-93fa-19e011ee3a30.jpg,https://www.airbnb.com/rooms/50633175,Entire home/apt,6,,4.0,5.0,71,26.00411,-80.1968
51058020,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/prohost-api/Hosting-51058020/original/731fa5bd-034a-4979-9d50-4dfa852a5054.jpeg,https://www.airbnb.com/rooms/51058020,Entire home/apt,6,677.0,5.0,4.8,56,26.12515,-80.13224
51285981,Broward,Hallandale Beach,https://a0.muscache.com/pictures/82d50e63-bc39-4e51-8d61-bd82951b3e35.jpg,https://www.airbnb.com/rooms/51285981,Entire home/apt,6,310.0,4.0,4.85,72,25.986042,-80.12632
51305899,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-51305899/original/5eb23f85-5293-48f5-8244-8b1a1ab42f35.jpeg,https://www.airbnb.com/rooms/51305899,Entire home/apt,6,520.0,4.0,4.39,93,25.98587,-80.11947
51539813,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/prohost-api/Hosting-51539813/original/6f81b68d-840d-458d-a4f5-72d17628523f.png,https://www.airbnb.com/rooms/51539813,Entire home/apt,6,371.0,4.0,4.7,73,26.12683,-80.10455
51592656,Broward,Hollywood,https://a0.muscache.com/pictures/b0ab4111-ada5-4f8c-9245-9553cfabee8e.jpg,https://www.airbnb.com/rooms/51592656,Entire home/apt,6,250.0,4.0,4.62,86,25.98924,-80.11939
51770062,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-51770062/original/d1c43d3a-feb3-42a5-919c-05505d09e412.jpeg,https://www.airbnb.com/rooms/51770062,Entire home/apt,6,783.0,4.0,4.94,78,26.13846,-80.12504
51785804,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/3f458e81-3ea7-4cdc-9238-8754ed2c5e4a.jpg,https://www.airbnb.com/rooms/51785804,Entire home/apt,5,150.0,5.0,4.64,56,26.13608,-80.12033
51954426,Broward,Pompano Beach,https://a0.muscache.com/pictures/1ad6c832-ecbc-4305-b42c-2e9a5e9e451f.jpg,https://www.airbnb.com/rooms/51954426,Entire home/apt,6,451.0,4.0,4.91,87,26.21593,-80.10997
52028013,Broward,Hollywood,https://a0.muscache.com/pictures/prohost-api/Hosting-52028013/original/8c8bf2c6-d21e-4e59-997e-a6df7d8bef04.jpeg,https://www.airbnb.com/rooms/52028013,Entire home/apt,6,461.0,4.0,4.7,56,25.98622,-80.11929
52260011,Broward,Oakland Park,https://a0.muscache.com/pictures/5fcce232-1e87-414f-89cf-77f13560216e.jpg,https://www.airbnb.com/rooms/52260011,Entire home/apt,5,124.0,4.0,4.82,57,26.18304443359375,-80.13033294677734
52314916,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-52314916/original/01bda768-5ab5-4043-862c-43b3247be3be.jpeg,https://www.airbnb.com/rooms/52314916,Entire home/apt,6,152.0,4.0,4.82,114,26.114313,-80.162506
52471349,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-52471349/original/b78f01b0-85b6-4bdc-83fa-f117315f6429.jpeg,https://www.airbnb.com/rooms/52471349,Entire home/apt,6,305.0,4.0,4.97,110,26.14183,-80.13572
52494669,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-52494669/original/a311c79b-6f1c-497c-8b30-26ddcd6dee42.jpeg,https://www.airbnb.com/rooms/52494669,Entire home/apt,6,445.0,5.0,4.72,98,26.06442642211914,-80.17933654785156
52638972,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/0a1a2ba4-0388-48b9-a0eb-e23db28a05da.jpg,https://www.airbnb.com/rooms/52638972,Entire home/apt,6,474.0,4.0,4.82,85,26.08726,-80.16019
52738174,Broward,Hollywood,https://a0.muscache.com/pictures/6220ee59-9b15-4860-8be3-e8d758b1fada.jpg,https://www.airbnb.com/rooms/52738174,Entire home/apt,6,,4.0,4.69,54,26.00313,-80.1469
52739854,Broward,Hollywood,https://a0.muscache.com/pictures/21ee1a5a-cec0-4f68-a1f3-28d2f104e7e5.jpg,https://www.airbnb.com/rooms/52739854,Entire home/apt,6,203.0,4.0,4.55,56,26.00298,-80.14538
52936126,Broward,Oakland Park,https://a0.muscache.com/pictures/3baecb84-7aa2-4594-ac93-83a2feb520c1.jpg,https://www.airbnb.com/rooms/52936126,Entire home/apt,6,384.0,4.0,4.93,86,26.18498,-80.12658
53080614,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/23d55717-d841-4d1d-9063-2878fa3218c5.jpg,https://www.airbnb.com/rooms/53080614,Entire home/apt,5,200.0,4.0,4.75,87,26.10107,-80.19246
53107674,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-53107674/original/511557ef-7a8a-4c60-acaa-8a261c3f4184.jpeg,https://www.airbnb.com/rooms/53107674,Entire home/apt,6,309.0,6.0,5.0,105,26.11204,-80.14945
53109087,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-53109087/original/3616f171-2d4f-4a6a-80b9-0c2bcdd8a136.jpeg,https://www.airbnb.com/rooms/53109087,Entire home/apt,6,226.0,4.0,4.75,92,26.20019,-80.14256
53203086,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-53203086/original/94390996-8327-4b89-b473-72404de85c24.jpeg,https://www.airbnb.com/rooms/53203086,Entire home/apt,6,318.0,4.0,4.85,55,26.09379,-80.1988
53293386,Broward,Hollywood,https://a0.muscache.com/pictures/hosting/Hosting-53293386/original/84b2665f-5927-4b6b-9876-8af24e49f778.jpeg,https://www.airbnb.com/rooms/53293386,Entire home/apt,6,190.0,4.0,4.82,76,26.02424,-80.14191
53569572,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/prohost-api/Hosting-53569572/original/0ae5fed8-9228-4471-8d0e-b35bb8b2734c.jpeg,https://www.airbnb.com/rooms/53569572,Entire home/apt,6,230.0,4.0,4.76,51,26.14174,-80.14475
53798972,Broward,Lauderhill,https://a0.muscache.com/pictures/99dcfaf9-db38-435d-b713-7543b119825c.jpg,https://www.airbnb.com/rooms/53798972,Entire home/apt,6,345.0,4.0,4.88,66,26.16693,-80.22951
53832014,Broward,Hollywood,https://a0.muscache.com/pictures/836e3176-ba08-4721-a2ca-74d835a203c5.jpg,https://www.airbnb.com/rooms/53832014,Entire home/apt,6,269.0,4.0,4.94,77,26.029905,-80.219345
53910398,Broward,Hollywood,https://a0.muscache.com/pictures/05498560-a7ba-49ee-82bf-62f0797e72c9.jpg,https://www.airbnb.com/rooms/53910398,Entire home/apt,6,320.0,4.0,4.68,81,25.98758,-80.11948
54073323,Broward,Davie,https://a0.muscache.com/pictures/miso/Hosting-54073323/original/36e3f62f-a9f8-4ccc-b5c9-af94d93dfa27.png,https://www.airbnb.com/rooms/54073323,Entire home/apt,6,242.0,6.0,4.78,51,26.07541,-80.22786
54143507,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-54143507/original/499c010d-3fa6-4547-8fa6-d52cd7e9c10c.jpeg,https://www.airbnb.com/rooms/54143507,Entire home/apt,6,533.0,6.0,4.9,79,26.14292,-80.13844
54379482,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-54379482/original/5b793634-d1a2-4251-a18e-1b3822e7df6d.jpeg,https://www.airbnb.com/rooms/54379482,Entire home/apt,6,676.0,5.0,4.94,69,26.00475,-80.18676
547674290495566930,Broward,Hallandale Beach,https://a0.muscache.com/pictures/d35bbbf3-401d-4a79-b25f-3378bc94dbc6.jpg,https://www.airbnb.com/rooms/547674290495566930,Entire home/apt,6,225.0,4.0,4.76,50,25.98904,-80.13801
557582087843976852,Broward,Pembroke Pines,https://a0.muscache.com/pictures/219b8c4d-ba9c-4b79-82d6-ac439868da6b.jpg,https://www.airbnb.com/rooms/557582087843976852,Entire home/apt,6,189.0,5.0,4.92,86,26.006641,-80.261276
558549152874399390,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-558549152874399390/original/e673d72f-5ec0-4157-970a-87498cf94b0c.jpeg,https://www.airbnb.com/rooms/558549152874399390,Entire home/apt,6,280.0,4.0,4.83,60,25.98658,-80.12086
562349224972724855,Broward,Pompano Beach,https://a0.muscache.com/pictures/miso/Hosting-562349224972724855/original/83087ed9-37b7-4c05-afa9-abae2678d6f1.jpeg,https://www.airbnb.com/rooms/562349224972724855,Entire home/apt,6,260.0,5.0,4.92,63,26.22314,-80.12278
617535608080634753,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-617535608080634753/original/6d3ffe68-a538-4d54-ab97-01da2f094f7c.jpeg,https://www.airbnb.com/rooms/617535608080634753,Entire home/apt,6,279.0,4.0,4.77,79,26.03886,-80.21244
644196967067283473,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-644196967067283473/original/c7f99d66-7e33-4f30-abfa-8323f7c6ed33.jpeg,https://www.airbnb.com/rooms/644196967067283473,Entire home/apt,6,183.0,4.0,4.96,68,26.15139,-80.15135
647139324177377041,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-647139324177377041/original/b76f46f9-0e1c-44aa-b6db-052e7e9eea23.jpeg,https://www.airbnb.com/rooms/647139324177377041,Entire home/apt,6,650.0,4.0,4.75,71,25.9870383,-80.1206413
653441667459820084,Broward,Hollywood,https://a0.muscache.com/pictures/8761a711-f3e4-4e63-8ee2-674d5f746743.jpg,https://www.airbnb.com/rooms/653441667459820084,Entire home/apt,6,375.0,5.0,4.85,79,26.02723,-80.16174
660761065621048467,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-660761065621048467/original/fe697875-2b9a-458c-a18a-a06b0a13b048.jpeg,https://www.airbnb.com/rooms/660761065621048467,Entire home/apt,6,335.0,4.0,4.94,53,26.14826,-80.14241
664543920647466508,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/9f164b8e-a535-405c-baa5-27d48fc03b80.jpg,https://www.airbnb.com/rooms/664543920647466508,Entire home/apt,5,234.0,4.0,4.96,53,26.18852,-80.1448
669064495478190742,Broward,Pompano Beach,https://a0.muscache.com/pictures/miso/Hosting-669064495478190742/original/1c566d05-b304-454b-bdec-d95e4e2e419c.jpeg,https://www.airbnb.com/rooms/669064495478190742,Entire home/apt,6,163.0,4.0,4.81,67,26.2542394,-80.1224668
700271311225446502,Broward,Hollywood,https://a0.muscache.com/pictures/miso/Hosting-700271311225446502/original/5306d24d-efdb-4e9b-97e0-d7d74e5109cf.jpeg,https://www.airbnb.com/rooms/700271311225446502,Entire home/apt,6,239.0,4.0,4.84,50,26.020106079158783,-80.13345851534423
705623160232373408,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/prohost-api/Hosting-705623160232373408/original/1f241e4b-0492-4c08-a4b0-1d89e4f58279.jpeg,https://www.airbnb.com/rooms/705623160232373408,Entire home/apt,6,523.0,4.0,4.8,54,26.14709,-80.12825
726748900516480518,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-53805431/original/9442befe-f956-4271-9531-e353fc1bec4d.jpeg,https://www.airbnb.com/rooms/726748900516480518,Entire home/apt,6,175.0,4.0,4.87,59,26.114261,-80.16265899999999
726777289475509063,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/9105af33-226e-4a5c-a128-0a3077e63f98.jpg,https://www.airbnb.com/rooms/726777289475509063,Entire home/apt,6,221.0,4.0,4.84,74,26.1143094,-80.1627872
726799129937333725,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-52751450/original/18e53e19-8b8a-41fa-8f54-576331aae642.jpeg,https://www.airbnb.com/rooms/726799129937333725,Entire home/apt,6,165.0,4.0,4.61,82,26.1143094,-80.1627872
771598333733090206,Broward,Pompano Beach,https://a0.muscache.com/pictures/miso/Hosting-771598333733090206/original/4f5fe751-3c57-4092-931e-612699c6b837.jpeg,https://www.airbnb.com/rooms/771598333733090206,Entire home/apt,6,861.0,4.0,4.89,53,26.21826,-80.11573
778118792931318603,Broward,Lauderdale-by-the-Sea,https://a0.muscache.com/pictures/miso/Hosting-778118792931318603/original/e6c0135f-0ad0-4622-8b38-1bcf05cca0b2.jpeg,https://www.airbnb.com/rooms/778118792931318603,Entire home/apt,6,1054.0,6.0,4.9,50,26.18179,-80.09788
779804148465208836,Broward,Dania Beach,https://a0.muscache.com/pictures/miso/Hosting-779804148465208836/original/636f66b9-c26a-4af9-998c-baebe2491639.jpeg,https://www.airbnb.com/rooms/779804148465208836,Entire home/apt,6,141.0,4.0,4.87,52,26.05634,-80.15325
783744427000638816,Broward,Hollywood,https://a0.muscache.com/pictures/prohost-api/Hosting-783744427000638816/original/5df1f697-2dd1-4ace-baf3-38036e8211df.jpeg,https://www.airbnb.com/rooms/783744427000638816,Entire home/apt,6,304.0,5.0,4.85,61,26.02898,-80.19807
801270935546102368,Broward,Fort Lauderdale,https://a0.muscache.com/pictures/miso/Hosting-801270935546102368/original/b7053487-7701-43b6-afdf-56b1fcab545a.png,https://www.airbnb.com/rooms/801270935546102368,Entire home/apt,6,522.0,4.0,4.94,52,26.10876711627748,-80.14807620740966
811591333531659580,Broward,Pompano Beach,https://a0.muscache.com/pictures/miso/Hosting-811591333531659580/original/aa83d175-0f5e-44be-a8cd-46be9715dcaf.jpeg,https://www.airbnb.com/rooms/811591333531659580,Entire home/apt,6,237.0,4.0,4.89,56,26.29721,-80.09619
857132266695161159,Broward,Wilton Manors,https://a0.muscache.com/pictures/e7334cb4-a048-4f82-9c69-d20ed2b94c46.jpg,https://www.airbnb.com/rooms/857132266695161159,Entire home/apt,6,517.0,5.0,5.0,52,26.16315,-80.14444
236991,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/5725a59b-147d-4bf2-99f2-ba67f55ee770.jpg,https://www.airbnb.com/rooms/236991,Entire home/apt,5,1074.0,4.0,4.89,84,-22.96488,-43.17478
64795,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/miso/Hosting-64795/original/ff3c5c06-f43a-4b12-be52-f7eb143b46de.jpeg,https://www.airbnb.com/rooms/64795,Entire home/apt,6,1600.0,4.0,4.73,70,-22.98169,-43.2028
65546,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-65546/original/f6697e61-0b25-4ecb-9a88-2d55e92a918c.jpeg,https://www.airbnb.com/rooms/65546,Entire home/apt,6,6500.0,7.0,4.4,69,-22.98599,-43.20299
70080,Rio de Janeiro,Rio,https://a0.muscache.com/pictures/843d0759-dc00-4d31-bd7b-4b04adb2c15e.jpg,https://www.airbnb.com/rooms/70080,Entire home/apt,5,1293.0,5.0,4.8,555,-22.9854,-43.19602
347820,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/3842690/1040eb7f_original.jpg,https://www.airbnb.com/rooms/347820,Entire home/apt,6,981.0,4.0,4.86,351,-22.98287,-43.18972
380887,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/ca8b8c31-8dd2-41d2-9b46-aea46c4f35a6.jpg,https://www.airbnb.com/rooms/380887,Entire home/apt,6,350.0,7.0,4.98,104,-22.98419,-43.19254
400326,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/miso/Hosting-400326/original/2d72c30d-a810-4a03-bc3e-ed444ff1a41e.jpeg,https://www.airbnb.com/rooms/400326,Entire home/apt,6,1383.0,4.0,4.29,155,-22.96714,-43.18372
273463,Rio de Janeiro,Rio,https://a0.muscache.com/pictures/4902c909-fd9e-4873-a523-9f401883c96c.jpg,https://www.airbnb.com/rooms/273463,Entire home/apt,6,1250.0,6.0,4.82,587,-22.97542,-43.19857
406603,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/25207677/eb3432b5_original.jpg,https://www.airbnb.com/rooms/406603,Entire home/apt,6,2029.0,5.0,4.83,196,-22.97258,-43.1883
273496,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/33569738/f3b53931_original.jpg,https://www.airbnb.com/rooms/273496,Entire home/apt,6,539.0,5.0,4.8,60,-22.98161,-43.22189
109747,Rio de Janeiro,Rio,https://a0.muscache.com/pictures/8533153/975dba31_original.jpg,https://www.airbnb.com/rooms/109747,Entire home/apt,6,4479.0,7.0,4.92,216,-22.98697,-43.19751
421001,Rio de Janeiro,Humaitá,https://a0.muscache.com/pictures/13136252/ca6d2d59_original.jpg,https://www.airbnb.com/rooms/421001,Entire home/apt,6,771.0,5.0,4.92,88,-22.95733,-43.2031
465251,Rio de Janeiro,Copacabana,https://a0.muscache.com/pictures/1ad985b0-d2e1-45a5-b2bd-4541a1264032.jpg,https://www.airbnb.com/rooms/465251,Entire home/apt,5,1645.0,4.0,4.66,66,-22.97888,-43.18997
190906,Rio de Janeiro,Rio De Janeiro,https://a0.muscache.com/pictures/prohost-api/Hosting-190906/original/6c84a611-50fd-4124-b081-44a35a72bcaf.jpeg,https://www.airbnb.com/rooms/190906,Entire home/apt,5,726.0,4.0,4.55,181,-22.98057,-43.1995
324324,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/32074506/abde3937_original.jpg,https://www.airbnb.com/rooms/324324,Entire home/apt,6,1034.0,4.0,4.92,130,-22.96488,-43.17707
519865,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/7853082/ed8ef626_original.jpg,https://www.airbnb.com/rooms/519865,Entire home/apt,6,1000.0,5.0,4.82,126,-22.96385,-43.18007
753354,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/11207019/bc8c02ca_original.jpg,https://www.airbnb.com/rooms/753354,Private room,5,321.0,6.0,4.67,92,-22.96102,-43.17127
569509,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/c510389e-4221-43e1-8200-47495e87d8c1.jpg,https://www.airbnb.com/rooms/569509,Entire home/apt,6,1040.0,5.0,4.94,128,-22.98253,-43.19428
658035,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/5f5a9fc4-3024-4e6b-8022-4af835bf5b82.jpg,https://www.airbnb.com/rooms/658035,Entire home/apt,6,2714.0,4.0,4.86,372,-22.96882,-43.18073
837839,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/65477614/81b932f6_original.jpg,https://www.airbnb.com/rooms/837839,Entire home/apt,6,1500.0,4.0,4.97,77,-22.98644,-43.18934
724673,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/11296622/c24ff811_original.jpg,https://www.airbnb.com/rooms/724673,Entire home/apt,6,1371.0,4.0,4.66,121,-22.98263,-43.20051
724742,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/9846282/51a8c943_original.jpg,https://www.airbnb.com/rooms/724742,Entire home/apt,6,1486.0,4.0,4.75,112,-22.98644,-43.2045
921000,Rio de Janeiro,Rio de Janeiro,https://a0.muscache.com/pictures/36038721/c68187d0_original.jpg,https://www.airbnb.com/rooms/921000,Entire home/apt,6,1701.0,5.0,4.69,54,-22.98154,-43.22412
